n_displ_x,n_displ_y,n_diff_int_vel_x,n_diff_int_vel_y,n_diff_vel_x,n_diff_vel_y,speed,diff_int_v_x,diff_int_v_y,acc_x,acc_y
0.305754,1.65537,-0.003623,-0.005396,-0.012365,-0.092439,1.212446,-1.162882,-0.08051,2.020457,0.104429
0.279662,1.664324,-0.00329,-0.005254,-0.04586,-0.104229,1.195748,-1.1464,-0.074782,1.864379,0.074626
0.248611,1.679977,-0.002893,-0.005084,-0.076191,-0.115482,1.180639,-1.13158,-0.067166,1.724228,0.043876
0.212408,1.701501,-0.002448,-0.00489,-0.103359,-0.126198,1.167153,-1.118429,-0.057662,1.600288,0.012643
0.17084,1.728024,-0.001973,-0.00468,-0.127364,-0.136376,1.155339,-1.106958,-0.046269,1.492955,-0.018743
0.123685,1.758622,-0.001484,-0.004457,-0.148205,-0.146016,1.145251,-1.097177,-0.032984,1.402747,-0.050109
0.070737,1.792325,-0.000998,-0.004227,-0.165884,-0.155119,1.13696,-1.089095,-0.017807,1.330291,-0.081466
0.011824,1.828118,-0.000528,-0.003987,-0.1804,-0.163685,1.130544,-1.082723,-0.000737,1.276318,-0.11303
-0.05317,1.864947,-0.000088,-0.003731,-0.191752,-0.171713,1.126091,-1.078069,0.018228,1.241643,-0.145249
-0.124277,1.901725,0.00031,-0.003455,-0.199941,-0.179204,1.123697,-1.075144,0.03909,1.22719,-0.178204
0.6984,1.777479,0.00151,-0.003758,0.075468,-0.042297,1.12347,-1.073964,0.061581,1.235549,-0.191356
0.656748,1.773865,0.001366,-0.003612,0.072633,-0.067221,1.125502,-1.074835,0.081627,1.267088,-0.191047
0.61712,1.767481,0.001102,-0.003495,0.067538,-0.090392,1.129636,-1.07786,0.097801,1.31955,-0.188584
0.579799,1.759037,0.000722,-0.003413,0.060184,-0.111812,1.135701,-1.083033,0.110096,1.391376,-0.184184
0.544957,1.749308,0.000277,-0.003346,0.05057,-0.131479,1.143571,-1.090348,0.118505,1.481449,-0.177655
0.512683,1.739109,-0.000173,-0.003266,0.038696,-0.149394,1.153165,-1.099802,0.123019,1.589105,-0.168468
0.483019,1.729288,-0.00057,-0.003146,0.024562,-0.165557,1.16445,-1.111387,0.123633,1.714123,-0.155816
0.455983,1.720704,-0.000856,-0.002958,0.008169,-0.179968,1.177433,-1.1251,0.120339,1.856693,-0.138651
0.431606,1.714222,-0.000972,-0.002676,-0.010485,-0.192626,1.192167,-1.140935,0.113129,2.017381,-0.115703
0.409949,1.710695,-0.000861,-0.002274,-0.031303,-0.20348,1.208742,-1.158887,0.101998,2.197073,-0.085492
0.391626,1.710187,-0.000526,-0.001747,-0.045962,-0.207959,1.227283,-1.178951,0.086937,2.385982,-0.054561
0.375211,1.711826,-0.000057,-0.001121,-0.051361,-0.204907,1.245391,-1.19845,0.069952,2.54264,-0.036718
0.357739,1.715294,0.000458,-0.000421,-0.051349,-0.197226,1.259406,-1.213524,0.053945,2.657577,-0.015717
0.340446,1.719372,0.000918,0.000328,-0.045971,-0.184948,1.269229,-1.224127,0.038945,2.730195,0.006973
0.324509,1.72281,0.001215,0.0011,-0.035225,-0.168073,1.27481,-1.230265,0.02495,2.760019,0.029869
0.311022,1.724346,0.001243,0.001866,-0.019113,-0.146602,1.276109,-1.231946,0.011955,2.746681,0.051716
0.301007,1.722712,0.000893,0.002601,0.002366,-0.120535,1.273092,-1.229173,-0.000043,2.689893,0.071452
0.29543,1.716636,0.000475,0.003086,0.029212,-0.089871,1.265729,-1.221954,-0.011047,2.58943,0.088166
0.295213,1.704843,0.000478,0.003208,0.061424,-0.05461,1.253995,-1.210294,-0.021061,2.445114,0.101084
0.301236,1.686058,0.000398,0.003241,0.099004,-0.014753,1.237869,-1.194198,-0.030088,2.256801,0.109538
0.314231,1.659216,0.000204,0.003166,0.13839,0.027448,1.217333,-1.173674,-0.038132,2.024379,0.112955
0.33311,1.626355,-0.000112,0.002983,0.158598,0.058714,1.192371,-1.148725,-0.045196,1.747755,0.110845
0.355477,1.591955,-0.000532,0.002705,0.156068,0.076791,1.162968,-1.119359,-0.051285,1.426854,0.102784
0.379,1.560629,-0.001036,0.00235,0.130799,0.081681,1.129113,-1.085582,-0.056401,1.069996,0.088829
0.401412,1.536887,-0.001598,0.001942,0.085214,0.073502,1.093221,-1.049822,-0.060668,0.739069,0.071883
0.420357,1.524086,-0.002192,0.001507,0.026255,0.052598,1.062231,-1.019039,-0.064433,0.461724,0.054152
0.433462,1.525084,-0.002374,0.001485,-0.04562,0.018992,1.036591,-0.993298,-0.067323,0.237951,0.036795
0.438373,1.54275,-0.002282,0.001687,-0.130096,-0.027108,1.016294,-0.972803,-0.069577,0.067604,0.020898
0.434298,1.577161,-0.001964,0.002061,-0.199465,-0.067322,1.001329,-0.95765,-0.07129,-0.049459,0.007425
0.423902,1.622132,-0.001459,0.002598,-0.234521,-0.088911,0.99169,-0.947845,-0.072463,-0.113354,-0.002854
0.410241,1.670564,-0.000832,0.003276,-0.235263,-0.091875,0.987372,-0.943393,-0.073098,-0.124166,-0.009409
0.396362,1.715319,-0.000171,0.004066,-0.201692,-0.076212,0.988374,-0.944304,-0.073195,-0.081934,-0.011996
0.385371,1.749243,0.000401,0.004929,-0.133807,-0.041925,0.994696,-0.950587,-0.072757,0.013352,-0.010672
0.380511,1.7652,0.000705,0.005805,-0.031609,0.010988,1.00634,-0.962254,-0.071786,0.161748,-0.005792
0.385174,1.756286,0.000475,0.006606,0.101051,0.081216,1.023313,-0.97932,-0.070286,0.363352,0.002016
0.401092,1.722645,-0.000499,0.007262,0.205861,0.148923,1.045621,-1.001805,-0.06826,0.618293,0.011903
0.427635,1.673542,-0.002257,0.007764,0.262464,0.207182,1.073275,-1.029733,-0.065712,0.915221,0.020556
0.463176,1.619291,-0.004828,0.008107,0.267539,0.255332,1.10293,-1.05981,-0.061987,1.169101,0.01427
0.504383,1.572427,-0.00822,0.008287,0.211568,0.29147,1.125009,-1.082529,-0.055183,1.341467,-0.002745
0.54927,1.545891,-0.012435,0.008306,0.093921,0.315473,1.138937,-1.09726,-0.045177,1.432586,-0.029376
0.59514,1.552655,-0.017473,0.008163,-0.085402,0.327339,1.144796,-1.104003,-0.031967,1.443096,-0.064354
0.638129,1.605699,-0.023333,0.007858,-0.326399,0.327068,1.142693,-1.10276,-0.015555,1.373858,-0.105464
-0.744494,-3.101514,-0.014675,0.002448,-0.298161,0.050132,1.13277,-1.093528,0.004061,1.226066,-0.149446
-0.673698,-3.054756,-0.015257,0.002163,-0.316233,0.023169,1.11521,-1.07631,0.026879,1.00143,-0.191823
-0.598763,-3.004402,-0.015917,0.001887,-0.343601,-0.003806,1.090254,-1.051104,0.0529,0.702448,-0.226619
-0.518429,-2.948661,-0.016645,0.00162,-0.380264,-0.030794,1.058224,-1.017911,0.082125,0.332842,-0.245978
-0.431197,-2.885707,-0.017428,0.001367,-0.426222,-0.057793,1.019555,-0.97673,0.114552,-0.101748,-0.239659
-0.335303,-2.813614,-0.018249,0.001129,-0.481474,-0.084805,0.974842,-0.927562,0.150182,-0.592637,-0.194422
-0.22872,-2.730262,-0.019084,0.000912,-0.546022,-0.111829,0.924916,-0.870407,0.189016,-1.126256,-0.093421
-0.109237,-2.633178,-0.019901,0.000722,-0.619864,-0.138865,0.870956,-0.805264,0.231052,-1.681207,0.084075
0.025239,-2.51931,-0.020652,0.000567,-0.703002,-0.165914,0.81466,-0.732134,0.276292,-9.463072,2.797095
0.986299,0.11538,0.002965,-0.002539,0.12338,-0.223005,1.896446,-1.814733,-0.094638,9.041583,0.535174
0.942863,0.089909,0.002884,-0.002127,0.116328,-0.206432,1.911787,-1.829551,-0.103311,9.186169,0.579841
0.902551,0.066144,0.002819,-0.001735,0.109675,-0.190356,1.926067,-1.843335,-0.111675,9.320038,0.623292
0.865289,0.043939,0.002771,-0.001362,0.103422,-0.174778,1.939282,-1.856084,-0.119732,9.443174,0.665416
0.830999,0.023154,0.002738,-0.00101,0.097568,-0.159697,1.951428,-1.8678,-0.127479,9.555561,0.706109
0.799599,0.003659,0.002721,-0.000677,0.092114,-0.145114,1.962502,-1.878482,-0.134919,9.657188,0.745279
0.771005,-0.014672,0.00272,-0.000365,0.087059,-0.131028,1.972501,-1.88813,-0.14205,9.748043,0.782839
0.745129,-0.031959,0.002736,-0.000072,0.082404,-0.117439,1.981422,-1.896743,-0.148873,9.828116,0.81871
0.721879,-0.048317,0.002768,0.0002,0.078148,-0.104348,1.989263,-1.904321,-0.155389,9.897399,0.85282
0.701165,-0.063856,0.00282,0.00045,0.074292,-0.091754,1.996022,-1.910863,-0.161598,9.955886,0.8851
0.68289,-0.078681,0.002892,0.000676,0.070835,-0.079657,2.001696,-1.916365,-0.167503,10.003568,0.91549
0.66696,-0.092896,0.002986,0.000878,0.067779,-0.068059,2.006283,-1.920828,-0.173104,10.040441,0.943934
0.653275,-0.106598,0.003105,0.001054,0.065121,-0.056957,2.009782,-1.924249,-0.178403,10.066498,0.970378
0.641736,-0.119882,0.003249,0.001203,0.062863,-0.046353,2.012191,-1.926626,-0.183401,10.081737,0.994776
0.632244,-0.132841,0.00342,0.001324,0.061005,-0.036246,2.013507,-1.927957,-0.188098,10.086152,1.017083
0.624696,-0.145563,0.003615,0.001416,0.059546,-0.026637,2.013731,-1.928242,-0.192497,10.079739,1.03726
0.618989,-0.158137,0.003824,0.001478,0.058487,-0.017525,2.012859,-1.927479,-0.196598,10.062496,1.055271
0.615021,-0.170645,0.004032,0.001513,0.057828,-0.00891,2.010892,-1.925665,-0.200404,10.03442,1.071083
0.612687,-0.18317,0.004228,0.001519,0.057568,-0.000793,2.007828,-1.9228,-0.203914,9.995506,1.084666
0.611882,-0.195793,0.004397,0.001497,0.057707,0.006827,2.003665,-1.918881,-0.20713,9.945754,1.095994
0.612502,-0.208592,0.004527,0.001447,0.058246,0.013949,1.998402,-1.913907,-0.210054,9.88516,1.105042
0.614439,-0.221643,0.004605,0.00137,0.059185,0.020574,1.992039,-1.907876,-0.212686,9.813722,1.111791
0.617588,-0.235022,0.004618,0.001266,0.060523,0.026701,1.984575,-1.900787,-0.215029,9.731438,1.116223
0.621843,-0.248802,0.004552,0.001135,0.062261,0.032332,1.976009,-1.892638,-0.217082,9.638304,1.118321
0.627097,-0.263056,0.004396,0.000978,0.064398,0.037464,1.96634,-1.883427,-0.218848,9.53432,1.118074
0.633244,-0.277854,0.004135,0.000794,0.066935,0.042099,1.955567,-1.873153,-0.220327,9.419482,1.115472
0.640176,-0.293266,0.003757,0.000585,0.069871,0.046237,1.94369,-1.861813,-0.221521,9.293788,1.110508
0.647787,-0.309361,0.003255,0.000354,0.073207,0.049878,1.930708,-1.849407,-0.222429,9.157236,1.103178
0.65597,-0.326206,0.002662,0.000108,0.076943,0.053021,1.916621,-1.835931,-0.223044,9.009824,1.09348
0.66462,-0.34387,0.002028,-0.000144,0.081078,0.055666,1.901428,-1.821382,-0.223361,8.851548,1.081415
0.673629,-0.362416,0.001406,-0.000392,0.085612,0.057815,1.885128,-1.805757,-0.223375,8.682405,1.066988
0.682893,-0.381912,0.000847,-0.000629,0.090546,0.059465,1.867721,-1.789055,-0.223081,8.503273,1.049552
0.692338,-0.402354,0.0004,-0.000844,0.096134,0.060429,1.849436,-1.771525,-0.222282,8.320501,1.025444
0.701888,-0.423693,0.000097,-0.001032,0.103104,0.060163,1.830928,-1.753896,-0.22043,8.136573,0.995952
0.71131,-0.446137,-0.000077,-0.001191,0.111504,0.05863,1.812241,-1.736213,-0.217481,7.951455,0.961462
0.72037,-0.46991,-0.000145,-0.00132,0.121334,0.05583,1.793377,-1.718476,-0.213429,7.765134,0.922162
0.728842,-0.495237,-0.000128,-0.001419,0.132594,0.051765,1.774341,-1.700684,-0.208267,7.577611,0.878252
0.736514,-0.522346,-0.000045,-0.001487,0.145284,0.046433,1.755137,-1.682834,-0.201988,7.388896,0.829946
0.743183,-0.55147,0.000081,-0.001523,0.159405,0.039835,1.735776,-1.664927,-0.194586,7.199014,0.777474
0.748665,-0.582846,0.000228,-0.001529,0.174894,0.031977,1.716268,-1.646962,-0.186054,7.008003,0.721079
0.7529,-0.616209,0.000381,-0.001502,0.186377,0.023422,1.696626,-1.628936,-0.176384,6.815918,0.66102
0.756076,-0.650164,0.000532,-0.001444,0.190129,0.01456,1.676867,-1.610849,-0.165571,6.622835,0.597571
0.758388,-0.683163,0.000673,-0.001358,0.186149,0.005391,1.65701,-1.592699,-0.153609,6.428848,0.531025
0.76,-0.713662,0.000797,-0.001252,0.174438,-0.004084,1.637078,-1.574487,-0.140499,6.234075,0.461687
0.761031,-0.740118,0.000897,-0.001136,0.154996,-0.013867,1.617095,-1.556213,-0.126243,6.038663,0.38988
0.761537,-0.760989,0.000975,-0.001016,0.127821,-0.023957,1.597092,-1.537875,-0.110844,5.842785,0.315939
0.761504,-0.774739,0.001046,-0.000892,0.092916,-0.034354,1.5771,-1.519475,-0.094303,5.64665,0.240215
0.760825,-0.779836,0.001123,-0.000764,0.050279,-0.045058,1.557157,-1.501011,-0.076623,5.450501,0.163068
0.759288,-0.774755,0.001222,-0.000631,-0.00009,-0.056069,1.537304,-1.482484,-0.057807,5.254623,0.084866
0.756558,-0.757988,0.001358,-0.000493,-0.05819,-0.067387,1.517586,-1.463893,-0.037856,5.059347,0.005984
0.752156,-0.728043,0.001546,-0.000349,-0.124022,-0.079012,1.498054,-1.445238,-0.016773,4.865127,-0.072755
0.745357,-0.683558,0.001799,-0.000201,-0.197552,-0.090747,1.478795,-1.426552,0.005242,4.675362,-0.134803
0.734468,-0.625341,0.002128,-0.00005,-0.268552,-0.099341,1.460315,-1.408343,0.0252,4.493976,-0.177612
0.71967,-0.558248,0.002502,0.000097,-0.308996,-0.102994,1.442686,-1.390787,0.04205,4.320576,-0.207524
0.702171,-0.488754,0.002869,0.00023,-0.317044,-0.101653,1.425805,-1.373885,0.055783,4.154483,-0.225404
0.683513,-0.42327,0.003183,0.000342,-0.292696,-0.09532,1.409585,-1.357639,0.06639,3.995097,-0.232071
0.665449,-0.368143,0.003392,0.000425,-0.235953,-0.083995,1.393956,-1.342049,0.073862,3.841911,-0.228311
0.649796,-0.329683,0.003448,0.00047,-0.147109,-0.067716,1.378866,-1.327116,0.078191,3.69453,-0.214889
0.63782,-0.311723,0.003323,0.000477,-0.052104,-0.049965,1.364282,-1.31284,0.07937,3.552684,-0.19255
0.629515,-0.312611,0.003033,0.000451,0.031081,-0.033155,1.350194,-1.299221,0.077397,3.416253,-0.162031
0.624483,-0.329997,0.002601,0.000396,0.102447,-0.017285,1.336612,-1.286259,0.072265,3.285274,-0.124055
0.622122,-0.361578,0.00205,0.000319,0.161994,-0.002356,1.323569,-1.273954,0.063972,3.159968,-0.079328
0.621671,-0.405082,0.001401,0.000226,0.209721,0.011633,1.311124,-1.262304,0.052511,3.040747,-0.028528
0.622258,-0.458261,0.000678,0.000119,0.245628,0.024681,1.299359,-1.251311,0.037878,2.928239,0.027719
0.622958,-0.518869,-0.000094,0,0.269716,0.036788,1.288384,-1.240974,0.020069,2.823295,0.08887
0.622849,-0.584648,-0.000891,-0.000131,0.281983,0.047955,1.278334,-1.231293,-0.000921,2.727004,0.154503
0.621078,-0.653313,-0.00169,-0.000274,0.282432,0.058181,1.269372,-1.222267,-0.025096,2.639691,0.214922
0.618054,-0.721391,-0.002465,-0.000427,0.270817,0.065163,1.26134,-1.213652,-0.050155,2.558108,0.25048
0.614769,-0.784751,-0.003191,-0.000583,0.246785,0.065574,1.253737,-1.205096,-0.07277,2.480131,0.278263
0.610705,-0.840805,-0.003843,-0.000731,0.210987,0.05968,1.246426,-1.196592,-0.0929,2.404746,0.299
0.605857,-0.888139,-0.004406,-0.000867,0.173297,0.052053,1.239288,-1.18814,-0.110539,2.331025,0.313041
0.600757,-0.926898,-0.004876,-0.000992,0.137164,0.044286,1.232217,-1.179738,-0.125683,2.258121,0.320682
0.595874,-0.957351,-0.005249,-0.001107,0.102588,0.036382,1.225121,-1.171386,-0.138328,2.185281,0.322182
0.591577,-0.979778,-0.005524,-0.001212,0.069569,0.02834,1.21792,-1.163082,-0.14847,2.111849,0.317789
0.588143,-0.994465,-0.005699,-0.001306,0.038107,0.020159,1.210548,-1.154827,-0.156101,2.03727,0.307756
0.585757,-1.0017,-0.00578,-0.001389,0.008201,0.01184,1.202955,-1.146624,-0.161214,1.961094,0.292359
0.584519,-1.001769,-0.005776,-0.001458,-0.020148,0.003383,1.195105,-1.138474,-0.163801,1.882981,0.271909
0.584446,-0.994953,-0.005699,-0.001513,-0.04694,-0.005213,1.186976,-1.130383,-0.163853,1.802706,0.246766
0.585482,-0.98153,-0.005556,-0.001552,-0.072176,-0.013947,1.178563,-1.122351,-0.161362,1.720164,0.217344
0.587492,-0.961776,-0.005358,-0.001573,-0.095854,-0.022818,1.169876,-1.114382,-0.156319,1.635379,0.184121
0.590274,-0.935964,-0.005115,-0.001576,-0.117976,-0.031829,1.160943,-1.106479,-0.148717,1.548515,0.147636
0.59356,-0.904373,-0.004837,-0.001559,-0.138541,-0.040977,1.151809,-1.098644,-0.138546,1.461089,0.113158
0.596269,-0.867897,-0.004533,-0.001521,-0.157257,-0.049123,1.142954,-1.091174,-0.126941,1.379455,0.090456
0.597389,-0.827868,-0.004214,-0.001463,-0.1737,-0.054623,1.135009,-1.084495,-0.11554,1.306606,0.070526
0.59728,-0.784848,-0.003887,-0.00138,-0.187867,-0.057456,1.127978,-1.078615,-0.104359,1.242577,0.052978
0.596336,-0.739374,-0.003562,-0.001264,-0.199757,-0.057624,1.121857,-1.073539,-0.093394,1.187376,0.037576
0.594978,-0.691963,-0.003244,-0.00111,-0.20937,-0.055127,1.116642,-1.069269,-0.082642,1.141004,0.024081
0.593642,-0.643119,-0.002937,-0.000921,-0.216654,-0.050122,1.112329,-1.065806,-0.072112,1.10345,0.012252
0.5925,-0.593403,-0.002642,-0.000704,-0.220834,-0.045022,1.108913,-1.063145,-0.061814,1.0747,0.001855
0.591378,-0.543469,-0.002362,-0.000462,-0.221636,-0.040667,1.106389,-1.061284,-0.051761,1.054728,-0.007345
0.590104,-0.493984,-0.002097,-0.0002,-0.219062,-0.037056,1.104752,-1.060219,-0.041965,1.043501,-0.015572
0.588533,-0.445622,-0.001847,0.000074,-0.21311,-0.034191,1.103995,-1.059948,-0.032438,1.04098,-0.023046
0.586547,-0.399058,-0.001611,0.000349,-0.203782,-0.03207,1.104112,-1.060467,-0.023191,1.047121,-0.029974
0.584051,-0.354974,-0.001386,0.000617,-0.191077,-0.030695,1.105098,-1.061774,-0.014237,1.06187,-0.036551
0.580975,-0.314053,-0.001171,0.000868,-0.174995,-0.030065,1.106947,-1.063865,-0.005588,1.085174,-0.04296
0.577264,-0.276982,-0.000966,0.001094,-0.155536,-0.03018,1.10965,-1.066737,0.002745,1.116972,-0.04937
0.572886,-0.244447,-0.000767,0.001284,-0.1327,-0.03104,1.113203,-1.070387,0.010749,1.157202,-0.055932
0.567819,-0.217137,-0.000574,0.001429,-0.106488,-0.032644,1.117599,-1.074812,0.018413,1.205534,-0.062528
0.562041,-0.195789,-0.000386,0.001521,-0.077015,-0.034882,1.122712,-1.079892,0.025613,1.251525,-0.060303
0.555484,-0.181642,-0.000198,0.001547,-0.046734,-0.03618,1.126724,-1.083858,0.030639,1.281245,-0.051002
0.548419,-0.174488,-0.000016,0.001598,-0.020307,-0.036662,1.128973,-1.086101,0.032987,1.2934,-0.0385
0.541056,-0.173364,0.000102,0.002052,0.001577,-0.03645,1.129442,-1.086686,0.033029,1.287836,-0.022544
0.533516,-0.177306,0.000206,0.002553,0.018921,-0.035544,1.12813,-1.085572,0.030407,1.264558,-0.003109
0.525862,-0.185361,0.000185,0.002801,0.031722,-0.033945,1.125057,-1.082757,0.025117,1.223728,0.019607
0.518113,-0.196591,0.000115,0.002987,0.039982,-0.031652,1.12026,-1.078239,0.017153,1.16567,0.045185
0.510268,-0.210072,0.000028,0.003185,0.0437,-0.028665,1.113797,-1.072015,0.00651,1.090891,0.072984
0.502326,-0.224896,-0.000068,0.003393,0.042876,-0.024984,1.105744,-1.064081,-0.00682,1.000097,0.102149
0.494301,-0.24017,-0.000166,0.00361,0.037511,-0.02061,1.096203,-1.054434,-0.022846,0.89423,0.131616
0.486462,-0.255095,-0.000258,0.003833,0.028399,-0.012902,1.085299,-1.043069,-0.041578,0.774508,0.16013
0.479981,-0.269227,-0.000333,0.004047,0.016685,0.001947,1.073186,-1.029979,-0.063031,0.642474,0.186267
0.476287,-0.282339,-0.000384,0.004232,0.002383,0.02398,1.060047,-1.015157,-0.087222,0.503835,0.200055
0.477389,-0.293305,-0.000397,0.004364,-0.013415,0.050762,1.046921,-0.999686,-0.111737,0.386244,0.161759
0.485561,-0.299229,-0.000367,0.004431,-0.027581,0.075321,1.036053,-0.98669,-0.12961,0.293738,0.113373
0.500683,-0.300158,-0.00029,0.004426,-0.039909,0.097195,1.027214,-0.976376,-0.140379,0.221961,0.062096
0.522322,-0.296105,-0.000161,0.004341,-0.050382,0.11636,1.020156,-0.968744,-0.144046,0.168239,0.010046
0.549638,-0.286961,0.000025,0.00417,-0.057555,0.130531,1.014787,-0.963795,-0.140609,0.131463,-0.041201
0.581098,-0.272687,0.000268,0.003911,-0.060426,0.138128,1.011181,-0.961527,-0.130069,0.112214,-0.090554
0.614954,-0.253213,0.000568,0.003565,-0.058995,0.13915,1.009579,-0.961941,-0.112426,0.112846,-0.137515
0.649336,-0.228553,0.000926,0.003131,-0.053262,0.133598,1.010391,-0.965037,-0.08768,0.137479,-0.182468
0.682295,-0.198959,0.001342,0.002609,-0.043227,0.121471,1.014182,-0.970815,-0.055831,0.191877,-0.22712
0.711866,-0.165076,0.001814,0.001999,-0.028889,0.10277,1.021661,-0.979276,-0.016879,0.28315,-0.275058
0.736173,-0.128082,0.002345,0.001302,-0.01025,0.077494,1.033654,-0.990418,0.029176,0.419206,-0.332285
0.753566,-0.089785,0.002932,0.000517,0.012691,0.045644,1.051066,-1.004242,0.082334,0.607963,-0.407593
0.762786,-0.052645,0.003577,-0.000355,0.039935,0.007218,1.074834,-1.020748,0.142595,0.856361,-0.512588
0.763121,-0.019701,0.004279,-0.001315,0.07148,-0.037781,1.105878,-1.039937,0.20996,1.433113,-0.729707
0.645698,-0.113217,-0.004862,0.001676,-0.799618,0.037732,1.799894,-1.694318,-0.315104,8.000249,1.397572
0.680574,0.037117,-0.003402,0.001575,-0.717045,0.042785,1.820102,-1.716107,-0.307616,8.199364,1.383942
0.711857,0.171616,-0.002088,0.001451,-0.638128,0.047237,1.838954,-1.736479,-0.300297,8.384729,1.368508
0.73997,0.290956,-0.00092,0.001303,-0.562867,0.051089,1.856443,-1.755433,-0.293147,8.55624,1.351498
-0.829778,0.050641,-0.002738,0.00101,0.851565,0.225734,1.872559,-1.77297,-0.286167,8.713804,1.33312
-0.797315,0.060514,-0.002721,0.000677,0.867829,0.21526,1.887295,-1.789089,-0.279355,8.857341,1.313561
-0.767932,0.070322,-0.00272,0.000365,0.882615,0.205123,1.900642,-1.803791,-0.272713,8.986779,1.292993
-0.741505,0.080048,-0.002736,0.000072,0.895924,0.195314,1.912595,-1.817075,-0.26624,9.102054,1.27157
-0.717914,0.089688,-0.002768,-0.0002,0.907754,0.185826,1.923148,-1.828942,-0.259937,9.203113,1.249433
-0.697037,0.099245,-0.00282,-0.00045,0.918105,0.176653,1.932295,-1.839391,-0.253802,9.289903,1.226707
-0.678755,0.108729,-0.002892,-0.000676,0.926976,0.167788,1.940032,-1.848422,-0.247837,9.362383,1.20351
-0.66295,0.118159,-0.002986,-0.000878,0.934366,0.159226,1.946354,-1.856036,-0.242041,9.420512,1.179943
-0.649507,0.127558,-0.003105,-0.001054,0.940276,0.150962,1.951256,-1.862232,-0.236414,9.464255,1.156103
-0.63831,0.136958,-0.003249,-0.001203,0.944704,0.14299,1.954735,-1.867011,-0.230956,9.493583,1.132071
-0.629244,0.146392,-0.00342,-0.001324,0.94765,0.135307,1.956789,-1.870372,-0.225668,9.508466,1.107926
-0.622197,0.1559,-0.003615,-0.001416,0.949113,0.127908,1.957412,-1.872311,-0.220549,9.50888,1.083733
